,0,1,2
90,0.9993815161064166,0.40002076256486563,0.6500284064518683
91,0.9994207727739802,0.40001871033170955,0.6500255984626592
92,0.9994575384486953,0.4000168609609497,0.6500230680619606
93,0.999491971105154,0.4000151943977681,0.6500207878038423
94,0.9995242187103989,0.40001369257031777,0.6500187329568639
95,0.9995544198565469,0.40001233919358214,0.6500168812354453
96,0.9995827043535874,0.40001111959264873,0.6500152125578533
97,0.9996091937848415,0.40001002054347207,0.6500137088281549
98,0.999634002027417,0.4000090301293937,0.6500123537397671
99,0.9996572357398495,0.4000081376118581,0.650011132598454
100,0.9996789948189826,0.40000733331391897,0.6500100321628483
101,0.9996993728280185,0.4000066085152691,0.6500090405007555
102,0.9997184573975454,0.4000059553576533,0.6500081468596799
103,0.9997363306012392,0.40000536675963677,0.6500073415501612
104,0.9997530693078309,0.4000048363398024,0.6500066158406551
105,0.9997687455108314,0.40000435834754383,0.6500059618628121
106,0.9997834266374134,0.40000392760070197,0.6500053725261264
107,0.9997971758377624,0.4000035394293684,0.6500048414410285
108,0.9998100522561272,0.40000318962524534,0.6500043628495822
109,0.9998221112847223,0.4000028743960126,0.6500039315630368
110,0.9998334048015646,0.4000025903242065,0.6500035429055557
111,0.9998439813932563,0.400002334330164,0.6500031926635078
112,0.9998538865636653,0.40000210363863115,0.6500028770397741
113,0.9998631629293927,0.4000018957486716,0.6500025926125728
114,0.9998718504028615,0.4000017084065511,0.6500023362983544
115,0.9998799863638093,0.40000153958130147,0.6500021053183661
116,0.9998876058199165,0.4000013874427014,0.650001897168523
117,0.9998947415572592,0.400001250341433,0.6500017095922547
118,0.9999014242812267,0.40000112679120037,0.6500015405560404
119,0.9999076827485098,0.4000010154526156,0.6500013882273598
120,0.9999135438907231,0.40000091511867814,0.6500012509548246
121,0.9999190329301912,0.4000008247016886,0.6500011272502747
122,0.999924173488395,0.4000007432214569,0.6500010157726425
123,0.9999289876875415,0.40000066979467586,0.6500009153134151
124,0.9999334962456942,0.4000006036253448,0.6500008247835306
125,0.9999377185658709,0.40000054399614005,0.0
